Year;Month;Day;Time;Indoor Temp room 1 (C);Indoor Temp room 2 (C);Indoor Temp room 3 (C);External temperature (C);Flat energy (kWh);Builing energy (kWh);Surface
8077;22;10;08;11:00;23.04;22.58;22.67;26.95;5.27;5.79;417.0
8078;22;10;08;12:00;23.03;22.71;22.68;26.89;5.23;7.47;417.0
8079;22;10;08;13:00;23.17;22.84;22.86;27.78;5.15;7.85;417.0
8080;22;10;08;14:00;23.44;22.88;23.44;28.47;5.38;8.08;417.0
8081;22;10;08;15:00;23.63;22.87;23.78;28.98;5.44;8.15;417.0
8082;22;10;08;16:00;24.68;23.31;24.29;28.34;1.27;3.56;417.0
8083;22;10;08;17:00;24.97;23.93;24.39;27.73;0.08;0.58;417.0
8084;22;10;08;18:00;24.8;24.07;24.09;25.46;0.07;0.58;417.0
8085;22;10;08;19:00;24.8;24.16;24.06;24.14;0.07;0.58;417.0
8086;22;10;08;20:00;24.8;24.18;24.06;22.99;0.08;0.58;417.0
8087;22;10;08;21:00;24.82;24.22;24.1;22.81;0.08;0.58;417.0
8088;22;10;08;22:00;24.77;24.23;24.08;22.81;0.08;0.58;417.0
8089;22;10;08;23:00;24.68;24.21;24.08;21.74;0.08;0.58;417.0
8090;22;10;09;00:00;23.28;22.74;22.78;16.53;0.09;0.55;417.0
8091;22;10;09;01:00;23.26;22.72;22.73;16.34;0.09;0.54;417.0
8092;22;10;09;02:00;23.19;22.66;22.67;15.87;0.09;0.55;417.0
8093;22;10;09;03:00;23.13;22.64;22.68;15.46;0.09;0.55;417.0
8094;22;10;09;04:00;23.09;22.64;22.6;15.45;0.09;0.55;417.0
8095;22;10;09;05:00;23.05;22.61;22.56;15.48;0.09;0.55;417.0
8096;22;10;09;06:00;23.01;22.58;22.58;16.42;0.09;0.54;417.0
8097;22;10;09;07:00;23.13;22.83;22.62;19.06;0.09;0.54;417.0
8098;22;10;09;08:00;23.28;23.31;22.74;20.48;0.09;0.54;417.0
8099;22;10;09;09:00;23.39;23.52;22.87;21.35;0.09;0.54;417.0
8100;22;10;09;10:00;23.54;23.49;23.0;22.55;0.09;0.54;417.0
8101;22;10;09;11:00;23.8;23.41;23.15;23.02;0.09;0.54;417.0
8102;22;10;09;12:00;23.89;23.35;23.18;23.42;0.09;0.55;417.0
8103;22;10;09;13:00;23.77;23.31;23.12;23.72;0.09;0.54;417.0
8104;22;10;09;14:00;23.83;23.22;23.25;23.98;0.09;0.54;417.0
8105;22;10;09;15:00;24.6;23.34;24.0;24.14;0.09;0.54;417.0
8106;22;10;09;16:00;24.4;23.37;23.78;23.53;0.09;0.54;417.0
8107;22;10;09;17:00;24.04;23.29;23.41;21.54;0.09;0.54;417.0
8108;22;10;09;18:00;23.82;23.22;23.22;19.07;0.09;0.55;417.0
8109;22;10;09;19:00;23.62;23.13;23.14;18.38;0.09;0.54;417.0
8110;22;10;09;20:00;23.54;23.03;23.04;18.09;0.09;0.54;417.0
8111;22;10;09;21:00;23.51;23.04;23.02;17.71;0.09;0.55;417.0
8112;22;10;09;22:00;23.47;22.98;22.94;17.17;0.09;0.55;417.0
8113;22;10;09;23:00;23.41;22.92;22.93;17.38;0.09;0.55;417.0
8114;22;11;01;00:00;19.31;17.22;15.98;-0.01;3.91;4.14;417.0
8115;22;11;01;01:00;19.04;16.85;15.8;0.17;5.69;5.96;417.0
8116;22;11;01;02:00;18.97;16.75;15.91;0.31;5.31;5.59;417.0
8117;22;11;01;03:00;18.85;16.76;15.88;0.42;5.37;5.52;417.0
8118;22;11;01;04:00;18.97;16.84;15.88;0.78;6.08;6.06;417.0
8119;22;11;01;05:00;18.92;16.8;15.88;1.03;4.92;5.43;417.0
8120;22;11;01;06:00;19.39;17.55;16.3;0.55;8.01;8.72;417.0
8121;22;11;01;07:00;23.65;23.47;19.67;0.78;16.42;18.37;417.0
8122;22;11;01;08:00;24.11;23.64;20.31;1.99;14.51;17.0;417.0
8123;22;11;01;09:00;24.18;23.7;20.46;3.83;13.09;15.61;417.0
8124;22;11;01;10:00;24.05;23.22;20.08;7.09;9.62;12.22;417.0
8125;22;11;01;11:00;24.32;23.46;20.22;8.24;8.57;9.7;417.0
8126;22;11;01;12:00;24.61;23.71;20.52;9.13;8.5;8.96;417.0
8127;22;11;01;13:00;24.72;23.71;20.68;9.25;8.24;10.21;417.0
8128;22;11;01;14:00;24.85;23.9;20.86;8.41;8.04;10.66;417.0
8129;22;11;01;15:00;24.95;23.99;21.03;6.03;8.04;10.64;417.0
8130;22;11;01;16:00;24.85;23.96;20.95;3.45;8.72;11.33;417.0
8131;22;11;01;17:00;21.75;20.49;18.42;2.91;2.13;4.17;417.0
8132;22;11;01;18:00;19.67;17.0;16.14;2.2;0.68;1.08;417.0
8133;22;11;01;19:00;19.58;17.25;16.13;1.43;3.14;3.44;417.0
8134;22;11;01;20:00;19.5;17.09;16.12;1.02;4.2;4.68;417.0
8135;22;11;01;21:00;19.4;16.92;15.97;0.38;6.04;6.24;417.0
8136;22;11;01;22:00;20.08;18.61;16.64;-0.09;5.84;6.28;417.0
8137;22;11;01;23:00;19.33;17.41;16.08;-0.26;6.02;6.26;417.0
8138;22;11;02;00:00;19.83;17.17;16.06;8.15;1.92;2.27;417.0
8139;22;11;02;01:00;19.97;17.47;16.11;7.59;2.08;2.39;417.0
8140;22;11;02;02:00;19.93;17.52;16.13;7.36;2.29;2.64;417.0
8141;22;11;02;03:00;20.03;17.61;16.15;6.89;2.43;2.84;417.0
8142;22;11;02;04:00;19.97;17.64;16.16;6.98;2.65;3.1;417.0
8143;22;11;02;05:00;19.94;17.78;16.17;7.21;3.18;3.56;417.0
8144;22;11;02;06:00;20.3;17.93;16.37;7.4;4.92;4.96;417.0
8145;22;11;02;07:00;23.59;22.2;19.36;7.49;9.05;11.42;417.0
8146;22;11;02;08:00;24.45;23.34;20.26;7.87;9.02;11.71;417.0
8147;22;11;02;09:00;24.83;23.8;20.68;8.76;8.68;11.32;417.0
8148;22;11;02;10:00;25.04;24.01;20.99;9.46;8.08;10.73;417.0
8149;22;11;02;11:00;25.06;23.84;20.97;10.97;6.39;7.9;417.0
8150;22;11;02;12:00;25.13;23.66;20.98;11.91;5.86;7.15;417.0
8151;22;11;02;13:00;25.31;23.82;21.12;12.28;5.7;8.29;417.0
8152;22;11;02;14:00;25.38;24.11;21.29;12.44;5.61;8.31;417.0
8153;22;11;02;15:00;25.46;24.16;21.33;12.13;5.47;8.16;417.0
8154;22;11;02;16:00;25.48;24.29;21.35;10.77;5.54;8.22;417.0
8155;22;11;02;17:00;22.92;21.46;19.42;9.13;1.56;3.82;417.0
8156;22;11;02;18:00;20.5;17.96;17.23;8.52;0.11;0.57;417.0
8157;22;11;02;19:00;20.19;17.24;16.63;7.48;0.12;0.57;417.0
8158;22;11;02;20:00;20.22;16.8;16.35;6.78;0.12;0.56;417.0
8159;22;11;02;21:00;19.88;16.48;16.06;6.17;0.11;0.57;417.0
8160;22;11;02;22:00;19.95;16.89;16.07;5.12;1.55;1.94;417.0
8161;22;11;02;23:00;19.78;16.81;15.98;3.3;1.57;1.96;417.0
8162;22;11;03;00:00;19.69;17.19;16.15;5.16;3.09;3.59;417.0
8163;22;11;03;01:00;19.53;17.22;16.12;4.87;2.74;3.16;417.0
8164;22;11;03;02:00;19.52;17.02;16.06;4.61;4.33;4.72;417.0
8165;22;11;03;03:00;19.48;17.1;16.08;5.39;6.05;6.36;417.0
8166;22;11;03;04:00;19.35;16.99;16.1;4.94;4.61;4.95;417.0
8167;22;11;03;05:00;19.23;16.75;15.98;5.06;5.04;5.51;417.0
8168;22;11;03;06:00;19.57;17.54;16.17;5.05;7.98;8.26;417.0
8169;22;11;03;07:00;23.64;21.89;20.06;5.55;12.15;14.61;417.0
8170;22;11;03;08:00;24.12;22.07;20.47;5.64;9.13;11.76;417.0
8171;22;11;03;09:00;24.2;22.26;20.4;6.86;6.96;9.61;417.0
8172;22;11;03;10:00;24.24;22.42;20.45;8.43;6.29;8.94;417.0
8173;22;11;03;11:00;24.2;22.37;20.4;9.44;5.48;6.72;417.0
8174;22;11;03;12:00;24.37;22.56;20.6;9.52;5.05;5.57;417.0
8175;22;11;03;13:00;23.71;21.91;19.96;9.34;3.91;6.27;417.0
8176;22;11;03;14:00;22.64;20.86;18.75;9.37;3.91;6.47;417.0
8177;22;11;03;15:00;22.6;20.77;18.72;9.25;2.86;5.45;417.0
8178;22;11;03;16:00;22.61;20.82;18.7;8.88;3.3;5.93;417.0
8179;22;11;03;17:00;21.21;18.97;17.71;8.5;1.04;3.45;417.0
8180;22;11;03;18:00;20.03;16.71;16.35;8.06;0.11;0.54;417.0
8181;22;11;03;19:00;19.83;16.68;16.05;7.75;0.62;1.07;417.0
8182;22;11;03;20:00;19.89;16.9;16.07;7.19;1.18;1.61;417.0
8183;22;11;03;21:00;19.84;17.24;16.15;6.25;1.78;2.14;417.0
8184;22;11;03;22:00;19.73;17.21;16.08;6.56;1.84;2.08;417.0
8185;22;11;03;23:00;19.77;17.3;16.11;6.14;2.47;2.68;417.0
8186;22;11;04;00:00;19.93;17.73;16.1;7.33;3.33;3.45;417.0
8187;22;11;04;01:00;19.91;17.67;16.14;6.27;2.5;2.64;417.0
8188;22;11;04;02:00;19.91;17.81;16.12;6.28;3.17;3.23;417.0
8189;22;11;04;03:00;19.92;17.84;16.11;6.75;3.27;3.32;417.0
8190;22;11;04;04:00;19.96;17.79;16.13;6.81;2.64;3.3;417.0
8191;22;11;04;05:00;20.27;18.15;16.51;6.84;3.59;4.16;417.0
8192;22;11;04;06:00;22.45;21.12;18.83;8.12;5.11;7.64;417.0
8193;22;11;04;07:00;22.44;20.9;18.69;9.81;4.41;7.12;417.0
8194;22;11;04;08:00;22.6;20.72;18.6;11.33;3.82;6.51;417.0
8195;22;11;04;09:00;22.81;20.85;18.7;12.78;3.19;5.76;417.0
8196;22;11;04;10:00;22.94;20.83;18.77;14.09;2.93;4.08;417.0
8197;22;11;04;11:00;22.9;20.7;18.77;15.23;2.76;3.34;417.0
8198;22;11;04;12:00;22.96;20.56;18.87;15.76;2.51;4.99;417.0
8199;22;11;04;13:00;23.02;20.62;18.86;16.22;2.39;5.09;417.0
8200;22;11;04;14:00;23.2;20.57;18.93;16.36;2.28;5.01;417.0
8201;22;11;04;15:00;23.22;20.35;18.94;16.27;2.34;4.99;417.0
8202;22;11;04;16:00;22.08;18.88;18.13;15.64;0.57;3.25;417.0
8203;22;11;04;17:00;20.81;17.33;16.99;14.72;0.12;1.07;417.0
8204;22;11;04;18:00;20.2;16.81;16.41;14.31;0.11;0.59;417.0
8205;22;11;04;19:00;20.18;16.49;16.1;11.73;0.11;0.59;417.0
8206;22;11;04;20:00;19.88;16.23;15.92;11.0;0.11;0.59;417.0
8207;22;11;04;21:00;19.97;16.67;16.02;10.33;0.71;1.28;417.0
8208;22;11;04;22:00;19.99;17.05;16.09;9.55;1.18;1.48;417.0
8209;22;11;04;23:00;19.99;17.11;16.1;9.22;1.44;1.93;417.0
8210;22;11;05;00:00;20.65;16.32;16.38;15.72;0.11;0.58;417.0
8211;22;11;05;01:00;20.58;16.29;16.33;15.23;0.11;0.59;417.0
8212;22;11;05;02:00;20.47;16.18;16.23;14.59;0.11;0.58;417.0
8213;22;11;05;03:00;20.43;16.12;16.16;14.69;0.11;0.58;417.0
8214;22;11;05;04:00;20.33;16.05;16.1;14.88;0.11;0.59;417.0
8215;22;11;05;05:00;20.52;16.34;16.28;15.88;0.76;1.23;417.0
8216;22;11;05;06:00;21.4;17.81;17.07;16.96;1.36;3.94;417.0
8217;22;11;05;07:00;21.12;17.21;16.87;19.25;0.11;2.77;417.0
8218;22;11;05;08:00;21.24;17.3;16.9;21.4;0.11;2.77;417.0
8219;22;11;05;09:00;21.47;17.43;17.04;23.0;0.11;2.76;417.0
8220;22;11;05;10:00;21.57;17.4;17.16;23.75;0.11;1.5;417.0
8221;22;11;05;11:00;21.76;17.32;17.24;24.0;0.11;1.35;417.0
8222;22;11;05;12:00;22.02;17.38;17.39;24.56;0.11;2.63;417.0
8223;22;11;05;13:00;22.28;17.47;17.54;25.31;0.11;2.76;417.0
8224;22;11;05;14:00;22.53;17.54;17.74;25.62;0.11;2.77;417.0
8225;22;11;05;15:00;22.95;17.66;18.02;25.7;0.11;2.77;417.0
8226;22;11;05;16:00;23.47;17.77;18.4;25.41;0.11;2.33;417.0
8227;22;11;05;17:00;22.86;17.61;18.11;24.54;0.11;0.59;417.0
8228;22;11;05;18:00;22.19;17.47;17.6;23.19;0.11;0.59;417.0
8229;22;11;05;19:00;21.78;17.31;17.4;21.83;0.11;0.58;417.0
8230;22;11;05;20:00;21.58;17.12;17.22;18.84;0.11;0.59;417.0
8231;22;11;05;21:00;21.38;17.05;17.07;18.38;0.11;0.58;417.0
8232;22;11;05;22:00;21.23;16.93;16.94;17.93;0.11;0.58;417.0
8233;22;11;05;23:00;21.11;16.83;16.85;17.53;0.11;0.59;417.0
8234;22;11;06;00:00;22.52;22.01;21.91;17.64;0.08;0.51;417.0
8235;22;11;06;01:00;22.48;21.99;21.89;16.68;0.08;0.52;417.0
8236;22;11;06;02:00;22.43;21.96;21.82;16.0;0.08;0.52;417.0
8237;22;11;06;03:00;22.33;21.93;21.81;15.25;0.08;0.51;417.0
8238;22;11;06;04:00;22.33;21.9;21.78;15.0;0.07;0.52;417.0
8239;22;11;06;05:00;22.47;21.97;21.93;18.38;0.08;0.53;417.0
8240;22;11;06;06:00;22.71;22.37;22.17;20.62;0.08;0.52;417.0
8241;22;11;06;07:00;22.84;22.81;22.26;21.57;0.08;0.51;417.0
8242;22;11;06;08:00;22.92;23.07;22.34;23.69;0.08;0.51;417.0
8243;22;11;06;09:00;23.13;23.11;22.5;24.51;0.08;0.52;417.0
8244;22;11;06;10:00;23.23;23.1;22.57;25.01;0.09;0.52;417.0
8245;22;11;06;11:00;23.46;23.02;22.7;25.65;0.09;0.53;417.0
8246;22;11;06;12:00;23.57;23.03;22.82;26.48;0.09;0.54;417.0
8247;22;11;06;13:00;23.95;23.04;23.03;26.84;0.08;0.53;417.0
8248;22;11;06;14:00;24.33;23.07;23.39;26.83;0.08;0.52;417.0
8249;22;11;06;15:00;24.77;23.19;23.96;27.11;0.08;0.52;417.0
8250;22;11;06;16:00;25.18;23.3;24.4;26.97;0.08;0.52;417.0
8251;22;11;06;17:00;24.99;23.37;24.24;26.6;0.08;0.52;417.0
8252;22;11;06;18:00;24.28;23.24;23.56;25.65;0.08;0.53;417.0
8253;22;11;06;19:00;24.02;23.12;23.27;23.89;0.08;0.53;417.0
8254;22;11;06;20:00;23.82;23.05;23.11;21.48;0.08;0.52;417.0
8255;22;11;06;21:00;23.6;22.95;23.0;20.66;0.08;0.53;417.0
8256;22;11;06;22:00;23.53;22.92;22.89;20.24;0.08;0.53;417.0
8257;22;11;06;23:00;23.45;22.84;22.84;19.93;0.08;0.53;417.0
8258;22;11;07;00:00;25.65;25.3;25.08;19.8;0.08;0.53;417.0
8259;22;11;07;01:00;25.6;25.2;25.0;18.78;0.08;0.53;417.0
8260;22;11;07;02:00;25.54;25.15;24.95;18.93;0.08;0.54;417.0
8261;22;11;07;03:00;25.51;25.12;24.95;18.44;0.07;0.53;417.0
8262;22;11;07;04:00;25.46;25.09;24.84;17.89;0.08;0.52;417.0
8263;22;11;07;05:00;25.34;24.91;24.8;20.07;1.65;2.09;417.0
8264;22;11;07;06:00;24.34;23.57;23.83;22.22;7.41;9.94;417.0
8265;22;11;07;07:00;23.94;23.43;23.37;23.37;6.64;9.26;417.0
8266;22;11;07;08:00;23.27;23.16;22.96;24.63;7.04;9.67;417.0
8267;22;11;07;09:00;23.2;22.94;22.76;25.77;7.18;9.79;417.0
8268;22;11;07;10:00;23.05;22.74;22.64;26.46;6.07;7.19;417.0
8269;22;11;07;11:00;23.21;22.92;22.9;27.26;4.85;5.67;417.0
8270;22;11;07;12:00;23.69;23.12;23.28;27.82;2.7;5.13;417.0
8271;22;11;07;13:00;23.94;23.51;23.54;27.96;3.15;5.82;417.0
8272;22;11;07;14:00;24.01;23.38;24.02;28.01;4.62;7.29;417.0
8273;22;11;07;15:00;24.29;23.53;24.55;28.25;4.12;6.79;417.0
8274;22;11;07;16:00;25.0;23.9;24.93;28.25;1.57;3.68;417.0
8275;22;11;07;17:00;25.63;24.47;24.98;27.72;0.08;0.56;417.0
8276;22;11;07;18:00;25.4;24.59;24.68;26.89;0.08;0.56;417.0
8277;22;11;07;19:00;25.3;24.67;24.52;25.63;0.08;0.56;417.0
8278;22;11;07;20:00;25.27;24.66;24.48;25.14;0.08;0.56;417.0
8279;22;11;07;21:00;25.22;24.66;24.47;22.78;0.07;0.55;417.0
8280;22;11;07;22:00;25.23;24.67;24.48;23.42;0.08;0.56;417.0
8281;22;11;07;23:00;25.22;24.66;24.47;21.98;0.08;0.56;417.0
8282;22;11;08;00:00;24.64;24.25;24.08;20.01;0.08;0.58;417.0
8283;22;11;08;01:00;24.65;24.24;24.05;20.25;0.08;0.58;417.0
8284;22;11;08;02:00;24.65;24.25;152.75;20.14;0.08;0.59;417.0
8285;22;11;08;03:00;24.63;24.27;24.1;20.23;0.08;0.59;417.0
8286;22;11;08;04:00;24.67;24.27;24.09;20.34;0.08;0.59;417.0
8287;22;11;08;05:00;24.57;24.06;24.0;20.22;2.08;2.33;417.0
8288;22;11;08;06:00;23.79;22.95;23.23;20.68;2.35;4.65;417.0
8289;22;11;08;07:00;24.46;23.64;23.81;21.71;2.57;5.19;417.0
8290;22;11;08;08:00;24.26;23.66;23.63;23.5;3.51;6.19;417.0
8291;22;11;08;09:00;24.04;23.74;23.57;25.37;3.13;5.82;417.0
8292;22;11;08;10:00;24.04;23.72;23.59;26.67;3.29;4.38;417.0
8293;22;11;08;11:00;23.99;23.59;23.49;26.23;3.2;3.73;417.0
8294;22;11;08;12:00;24.02;23.62;23.53;27.25;3.43;5.56;417.0
8295;22;11;08;13:00;24.09;23.62;23.69;28.34;3.7;6.38;417.0
8296;22;11;08;14:00;24.3;23.56;24.2;28.96;4.43;7.11;417.0
8297;22;11;08;15:00;24.21;23.63;24.14;28.26;4.16;6.86;417.0
8298;22;11;08;16:00;24.58;23.89;24.14;28.27;1.03;3.29;417.0
8299;22;11;08;17:00;24.99;24.28;24.28;26.98;0.08;0.58;417.0
8300;22;11;08;18:00;25.07;24.37;24.34;24.35;0.08;0.58;417.0
8301;22;11;08;19:00;25.09;24.47;24.4;23.62;0.08;0.58;417.0
8302;22;11;08;20:00;24.99;24.47;24.37;22.89;0.08;0.59;417.0
8303;22;11;08;21:00;24.92;24.47;24.31;22.59;0.09;0.59;417.0
8304;22;11;08;22:00;24.92;24.47;24.29;22.63;0.08;0.58;417.0
8305;22;11;08;23:00;24.92;24.45;24.3;22.16;0.08;0.58;417.0
8306;22;11;09;00:00;23.4;22.86;22.86;17.39;0.09;0.56;417.0
8307;22;11;09;01:00;23.4;22.86;22.84;17.42;0.09;0.55;417.0
8308;22;11;09;02:00;23.33;22.86;22.85;16.79;0.09;0.54;417.0
8309;22;11;09;03:00;23.31;22.84;22.78;15.97;0.09;0.54;417.0
8310;22;11;09;04:00;23.21;22.76;22.72;15.6;0.09;0.54;417.0
8311;22;11;09;05:00;23.17;22.73;22.66;15.36;0.09;0.54;417.0
8312;22;11;09;06:00;23.13;22.68;22.66;16.4;0.09;0.54;417.0
8313;22;11;09;07:00;23.18;23.01;22.75;19.12;0.09;0.55;417.0
8314;22;11;09;08:00;23.32;23.45;22.81;20.47;0.09;0.54;417.0
8315;22;11;09;09:00;23.49;23.62;22.93;21.74;0.09;0.54;417.0
8316;22;11;09;10:00;23.56;23.61;23.04;22.65;0.09;0.54;417.0
8317;22;11;09;11:00;23.69;23.52;23.14;23.28;0.09;0.54;417.0
8318;22;11;09;12:00;23.84;23.47;23.24;23.87;0.09;0.54;417.0
8319;22;11;09;13:00;24.04;23.44;23.31;24.16;0.09;0.54;417.0
8320;22;11;09;14:00;24.38;23.46;23.73;24.47;0.09;0.55;417.0
8321;22;11;09;15:00;24.76;23.49;24.14;24.76;0.09;0.55;417.0
8322;22;11;09;16:00;24.84;23.51;24.27;24.01;0.09;0.55;417.0
8323;22;11;09;17:00;24.34;23.47;23.69;22.04;0.09;0.55;417.0
8324;22;11;09;18:00;24.08;23.36;23.45;19.8;0.09;0.55;417.0
8325;22;11;09;19:00;23.93;23.32;23.33;18.53;0.09;0.55;417.0
8326;22;11;09;20:00;23.88;23.24;23.27;17.91;0.09;0.55;417.0
8327;22;11;09;21:00;23.66;23.18;23.22;17.54;0.09;0.54;417.0
8328;22;11;09;22:00;23.6;23.12;23.12;17.02;0.09;0.54;417.0
8329;22;11;09;23:00;23.61;23.13;23.05;17.1;0.09;0.54;417.0
8330;22;12;01;00:00;19.55;17.8;16.26;0.0;7.25;7.73;417.0
8331;22;12;01;01:00;19.92;18.96;16.45;0.35;6.96;7.47;417.0
8332;22;12;01;02:00;20.51;19.81;17.17;-0.45;6.71;7.21;417.0
8333;22;12;01;03:00;20.55;20.15;17.15;-0.98;5.61;6.11;417.0
8334;22;12;01;04:00;20.56;20.29;17.1;-0.33;5.56;6.06;417.0
8335;22;12;01;05:00;20.57;20.55;17.09;-0.11;5.4;5.88;417.0
8336;22;12;01;06:00;20.38;20.3;17.06;-1.32;7.54;8.01;417.0
8337;22;12;01;07:00;23.3;23.37;19.62;-1.3;13.54;16.17;417.0
8338;22;12;01;08:00;23.56;23.57;19.92;1.45;13.48;16.05;417.0
8339;22;12;01;09:00;23.67;23.88;20.19;2.76;13.16;15.75;417.0
8340;22;12;01;10:00;24.4;23.63;20.74;5.29;10.9;13.56;417.0
8341;22;12;01;11:00;24.28;23.51;20.38;6.46;9.06;10.64;417.0
8342;22;12;01;12:00;24.51;23.7;20.63;7.38;8.52;9.01;417.0
8343;22;12;01;13:00;24.7;23.82;20.83;7.48;8.25;10.39;417.0
8344;22;12;01;14:00;24.93;23.85;20.98;7.27;8.08;10.71;417.0
8345;22;12;01;15:00;25.16;24.01;21.14;5.4;8.32;10.96;417.0
8346;22;12;01;16:00;25.11;23.99;21.29;3.22;9.74;12.39;417.0
8347;22;12;01;17:00;21.94;20.59;18.78;3.05;2.67;4.86;417.0
8348;22;12;01;18:00;19.59;16.97;16.21;1.92;0.21;0.69;417.0
8349;22;12;01;19:00;19.57;17.3;16.14;0.82;4.47;4.94;417.0
8350;22;12;01;20:00;19.43;17.17;16.11;0.71;3.7;4.35;417.0
8351;22;12;01;21:00;19.41;17.23;16.13;0.63;5.38;5.69;417.0
8352;22;12;01;22:00;19.16;16.92;16.03;0.83;5.62;6.12;417.0
8353;22;12;01;23:00;20.47;19.97;16.82;0.73;6.71;7.23;417.0
8354;22;12;02;00:00;19.81;17.33;16.12;3.29;2.3;2.58;417.0
8355;22;12;02;01:00;19.92;17.45;16.2;2.87;2.3;2.6;417.0
8356;22;12;02;02:00;19.7;17.17;16.11;2.98;3.69;3.86;417.0
8357;22;12;02;03:00;19.73;17.4;16.2;2.42;3.63;4.04;417.0
8358;22;12;02;04:00;19.5;16.98;16.09;2.26;4.85;4.98;417.0
8359;22;12;02;05:00;19.5;17.07;16.01;2.23;6.05;6.25;417.0
8360;22;12;02;06:00;19.29;16.9;15.95;1.61;5.51;5.58;417.0
8361;22;12;02;07:00;19.25;16.88;15.85;2.03;6.58;6.49;417.0
8362;22;12;02;08:00;19.42;17.11;16.05;4.74;5.11;5.5;417.0
8363;22;12;02;09:00;19.88;17.7;16.12;5.97;3.0;3.39;417.0
8364;22;12;02;10:00;20.0;17.67;16.13;7.06;2.45;2.73;417.0
8365;22;12;02;11:00;20.11;17.61;16.18;8.81;2.59;2.71;417.0
8366;22;12;02;12:00;20.15;17.59;16.17;9.77;2.19;2.44;417.0
8367;22;12;02;13:00;20.1;17.5;16.14;10.3;2.44;2.69;417.0
8368;22;12;02;14:00;20.16;17.5;16.17;10.42;2.47;2.59;417.0
8369;22;12;02;15:00;20.13;17.23;16.18;9.71;2.36;2.6;417.0
8370;22;12;02;16:00;20.14;17.31;16.13;8.23;2.14;2.47;417.0
8371;22;12;02;17:00;19.98;17.69;16.11;6.68;2.83;3.03;417.0
8372;22;12;02;18:00;19.93;17.89;16.1;4.99;3.32;3.44;417.0
8373;22;12;02;19:00;19.81;17.91;16.12;4.15;4.09;4.51;417.0
8374;22;12;02;20:00;19.45;17.21;16.02;3.18;4.55;4.77;417.0
8375;22;12;02;21:00;19.32;17.04;15.9;2.87;4.52;4.71;417.0
8376;22;12;02;22:00;19.21;16.83;15.88;2.44;5.64;5.42;417.0
8377;22;12;02;23:00;19.16;16.72;15.96;2.28;5.8;5.65;417.0
8378;22;12;03;00:00;19.75;17.41;16.11;5.92;2.97;3.17;417.0
8379;22;12;03;01:00;19.81;17.47;16.14;5.6;2.83;2.8;417.0
8380;22;12;03;02:00;19.87;17.54;16.18;5.41;2.73;3.01;417.0
8381;22;12;03;03:00;19.81;17.55;16.12;5.25;2.53;2.74;417.0
8382;22;12;03;04:00;19.79;17.65;16.07;5.11;3.02;3.3;417.0
8383;22;12;03;05:00;19.79;17.52;16.11;5.2;2.69;2.88;417.0
8384;22;12;03;06:00;19.47;17.0;16.19;5.09;2.62;2.96;417.0
8385;22;12;03;07:00;19.54;17.16;16.06;5.15;3.34;3.59;417.0
8386;22;12;03;08:00;19.79;17.55;16.1;5.38;2.69;3.11;417.0
8387;22;12;03;09:00;19.88;17.52;16.11;5.94;2.43;2.83;417.0
8388;22;12;03;10:00;19.94;17.56;16.12;6.99;2.46;2.91;417.0
8389;22;12;03;11:00;19.98;17.49;16.1;7.99;2.76;3.21;417.0
8390;22;12;03;12:00;20.01;17.36;16.13;9.02;2.46;2.48;417.0
8391;22;12;03;13:00;20.06;17.24;16.12;9.51;2.83;2.6;417.0
8392;22;12;03;14:00;20.07;17.34;16.07;9.1;2.43;2.73;417.0
8393;22;12;03;15:00;20.07;17.35;16.09;8.92;2.52;2.79;417.0
8394;22;12;03;16:00;19.98;17.37;16.09;8.26;2.79;3.02;417.0
8395;22;12;03;17:00;19.97;17.52;16.13;7.22;2.96;2.78;417.0
8396;22;12;03;18:00;19.88;17.49;16.09;6.62;3.27;2.95;417.0
8397;22;12;03;19:00;19.88;17.58;16.07;6.05;3.2;3.3;417.0
8398;22;12;03;20:00;19.64;17.43;16.13;5.39;3.41;3.42;417.0
8399;22;12;03;21:00;19.42;17.15;16.1;3.54;3.49;3.5;417.0
8400;22;12;03;22:00;19.23;16.88;15.93;2.96;4.71;4.94;417.0
8401;22;12;03;23:00;19.13;16.77;15.94;2.51;5.07;4.94;417.0
8402;22;12;04;00:00;19.91;17.3;16.06;8.71;1.59;2.0;417.0
8403;22;12;04;01:00;19.84;17.41;16.09;7.92;1.96;2.54;417.0
8404;22;12;04;02:00;19.77;17.45;16.13;7.26;2.42;2.99;417.0
8405;22;12;04;03:00;19.84;17.5;16.1;7.2;2.4;2.99;417.0
8406;22;12;04;04:00;19.86;17.56;16.08;6.97;1.93;2.59;417.0
8407;22;12;04;05:00;20.11;17.94;16.39;7.82;3.75;4.59;417.0
8408;22;12;04;06:00;22.43;20.86;18.77;8.99;5.25;7.47;417.0
8409;22;12;04;07:00;22.35;20.57;18.45;10.75;3.88;6.68;417.0
8410;22;12;04;08:00;22.74;20.67;18.6;12.29;3.39;5.98;417.0
8411;22;12;04;09:00;22.92;20.75;18.78;13.61;2.91;5.63;417.0
8412;22;12;04;10:00;22.99;20.82;18.8;14.9;2.8;3.85;417.0
8413;22;12;04;11:00;22.99;20.72;18.86;16.21;2.64;3.1;417.0
8414;22;12;04;12:00;21.65;20.72;19.95;16.55;3.28;5.73;417.0
8415;22;12;04;13:00;19.73;19.87;19.67;16.6;3.12;5.69;417.0
